review_id,rating,num_sentences,first_sent_score,last_sent_score,neg_trigger_words,pos_resolution_words,primary_driver_object,has_pilot,has_scenery,has_flight,has_value,first_sentence,last_sentence
8803,5,8,-0.128,0.25,"tough, regret","advantage, friendly",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,This experience is tough to put into words.,"If you have come all this way to see the Mountain, take it to the next step and "
8861,1,6,-0.4767,0.2263,terrible,worth,4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,True,Terrible.,I’m thinking since it was only 4 of us it wasn’t worth it for them to fly.
8866,5,21,-0.7861,0.8435,"nervous, fear","good, nice, friendly, amazing, excellent, surprised, best, great, nicer",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,I was VERY nervous about the plane flight as I have a fear of falling.,That all said - sneakers are plenty adequate for antelope canyon (I wore hiking 
8898,5,3,-0.3404,0.3365,initial_fear/anxiety,fantastic,6. Other General Tourism Appraisals (其他综合观光体验),False,False,False,False,Could not recommend this company enough!,The whole experience was top notch!!
9064,5,6,-0.5719,0.7964,negative,"excellent, great",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,False,I read the negative reviews that call this company and tour a scam...it's not.,It's a great way to see thr Grand Canyon.
9085,5,3,-0.1027,0.7661,nerves,satisfied,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"I took my elderly parents on this trip, given their age I figure an airplane rid","This is the only way to take what the Grand Canyon offer, I was so satisfied tha"
9136,5,2,-0.296,0.7964,initial_fear/anxiety,great,2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,"We did the full day tour, with the flight over the canyon, walking through Antel",Such a great introduction to the Grand Canyon
9176,2,3,-0.1779,0.8016,"difficult, scary",beautiful,2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,"Scary aircraft from the start, paint standard  on some aircraft looks like it wa",Otherwise the Grand Canyon was beautiful !
9256,5,4,-0.1759,0.5423,initial_fear/anxiety,"friendly, interesting",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,We spent a memorable hour flying in a small plane (be prepared for the odd bounc,Definitely recommended.
9329,5,15,-0.6629,0.296,"terrified, scared","glad, hug, lovely",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,I am terrified of flying and was really dreading the Grand Canyon tour.,No photos can do it justice.
9346,3,4,-0.2542,0.1901,sick,excellent,2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,The airport was very organized and I loved the views over Grand Canyon but both ,I would recommend it but bring a napkin to cover your nose.
9367,1,31,-0.4215,0.4168,"sick, uncomfortable",final_awe/joy,2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,"When my bank saw the Grand Canyon Airlines name on my charges, it issued a fraud",Could perhaps have more alternatives if you aren't trapped in a situation you ha
9504,5,5,-0.3412,0.7579,initial_fear/anxiety,"sweet, good, kind, love",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,"We took our six children on this flight, and Dan was not just a good pilot.",They work hard and are just the kind of people/business we love to support.
9538,5,12,-0.3182,0.2235,initial_fear/anxiety,worth,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,had a brief delay only due to weather which is understandable since its a weathe,"so dont let a short port call dissuade you from booking , if they say you wont m"
9571,5,4,-0.0772,0.4201,initial_fear/anxiety,best,6. Other General Tourism Appraisals (其他综合观光体验),False,False,False,False,Our tour was scheduled for 8AM but it was too windy when it was time to leave so,I would highly recommend this tour and Seawind Aviation.
9600,5,5,-0.204,0.4019,"nervous, worry",final_awe/joy,6. Other General Tourism Appraisals (其他综合观光体验),False,False,False,False,Our group traveled to Alaska via cruise ship and I was a little nervous booking ,If I'm ever in Alaska again I will definitely book another excursion with SeaWin
9626,5,9,-0.6249,0.5949,disappointed,"glad, humor, unbelievable, great",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,My wife and I recently sailed on an Alaskan cruise and were disappointed when on,"The whole operation is top-notch, and we are so glad that we were able to book a"
9692,5,7,-0.4019,0.7082,nervous,great,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,There was a plane crash (not a Seawind Aviation plane) on Prince of Wales Island,We liked everything about our experience with Seawind and the couple that run it
9772,5,4,-0.296,0.7424,initial_fear/anxiety,"better, terrific",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,We flew Seawind Aviation on our Alaskan cruise stop to Ketchikan.,"Easy to book on-line, find the Shuttle, and the terrific sights and views of Mis"
9811,5,7,-0.3412,0.8316,initial_fear/anxiety,"best, happily, beautiful, wonderful",4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,False,We can not say enough good things about the SeaWind experience.,This was the best excursion of our entire trip and I would happily book with the
9820,5,13,-0.25,0.4201,initial_fear/anxiety,"better, amazing, delightful",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,My wife and I had booked a tour with one of SeaWind Aviation's competitors who h,Highly recommend this company.
9855,5,4,-0.4926,0.4199,scared,final_awe/joy,2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,False,False,I booked this excursion knowing I would be scared stiff and I was!,Thank you Steve!
9859,5,9,-0.296,0.4404,initial_fear/anxiety,"awesome, lucky, beautiful, entertained",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,Having done the trip to Traitors Cove recently I have no hestitaion in recommend,Thanks Lesley and SeaWind Aviation for being part of the experience.
9867,5,8,-0.0772,0.4767,initial_fear/anxiety,great,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,False,"we arrived on August 7, 2014 it was a rainy cloudy day.","Sincerely,
chis and Jenny 
kansas"
9878,5,8,-0.4939,0.3382,fear,"peaceful, beautiful, nice, worthwhile",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,"We (4 adults) took a cruise to Alaska, and although a couple of the individuals ",This is a definite must do!
9887,5,7,-0.1603,0.4926,initial_fear/anxiety,"blessed, perfect, fantastic, wonderful",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,False,False,I don't wish to repeat what others have said but we debated doing the MIsty Fjor,Thanks!
9920,5,21,-0.5719,0.6249,initial_fear/anxiety,"beautiful, sweet, nice, impressed, great",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,My husband and I planned a sea kayaking trip for our cruise ship stay in Ketchik,It was a great experience.
9946,5,5,-0.3724,0.8546,initial_fear/anxiety,"thankful, responsible",4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,False,Weather conditions were not favorable for our much anticipated flight into Misty,"Sorry to have missed out on this opportunity, but thankful to have booked with a"
9990,3,13,-0.1459,0.2144,initial_fear/anxiety,beautiful,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We loved all of Alaska and have absolutely no complaints about SeaWind Aviation.,If you want to take a seaplane ride over an area that is larger than Connecticut
10050,1,5,-0.296,0.4926,initial_fear/anxiety,final_awe/joy,4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,False,Flight booked and no response.,Thanks TripAdvisor for nothing!
10076,3,8,-0.8633,0.5255,disappointed,"good, amazed, proud, wonderful",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"I’m rating this so low because my husband, who’s generally upbeat and complains ",Very knowledgeable and obviously proud of the island where he was born and raise
10096,5,10,-0.0603,0.7644,noisy,"amazing, love, proud, breathtaking",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,False,"Leave the noisy, vibrating helicopters and book this “Cadillac in the sky” for a","Thank you, Wings over Kauai for an amazing experience!"
10101,5,4,-0.1511,0.7088,initial_fear/anxiety,"loved, gorgeous, friendly",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"I went several years ago, possibly a decade, but it won't let me select how far ","I felt safe, and yes, I'd do it again!"
10152,5,11,-0.34,0.5859,initial_fear/anxiety,"good, beautiful, amazing, best, great",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,We did hesitate a long time to know if an overview flight of Kauai was worth it ,Mahalo for the experience and the amazing views.
10227,5,5,-0.4215,0.7579,initial_fear/anxiety,"loved, stunning",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,False,My wife had to leave a couple of days early due to a family emergency.,She loved the stunning views of the Napali coast.
10376,5,11,-0.4019,0.4019,initial_fear/anxiety,final_awe/joy,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,The checkin process was strained and tedious.,Would definitely do this again on any return trip.
10432,5,4,-0.1548,0.836,sick,"gorgeous, blessed",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"I get air sick quite easily, so going on a helicopter ride was out of the questi",We were blessed to see a gorgeous rainbow and all the lush vegetation of the Gar
10466,5,6,-0.204,0.4201,"nervous, uncertain","excellent, impressed",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,False,We were somewhat nervous about taking the tour.,Highly recommend this tour.
10470,5,10,-0.6652,0.4199,"sick, nervous","lucky, comfort",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,I really wanted to tour Kauai by air but I get motion sick.,I recommend this tour!
10476,5,7,-0.1513,0.6597,"sorry, sadly","impressed, hope, confidence",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,We’re so sorry we didn’t get to fly due to the weather.,This is a well run outfit book with confidence.
10500,5,6,-0.296,0.636,initial_fear/anxiety,beautiful,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,We booked with Wings a month or so before our cruise ship stop.,Beautiful!
10501,5,6,-0.5267,0.7964,initial_fear/anxiety,"special, great, loved, amazing",4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,False,One of us had been on a helicopter before and it was a sickening experience (lit,"And I got a ton of amazing photos, including the free family pic they provided."
10502,4,12,-0.6705,0.7612,"sick, worried","kind, cool, good",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"This was a lot cheaper than a helicopter tour, and I was worried that I would ge",The pilot gave a really good presentation about everything we saw and we could h
10519,5,8,-0.3919,0.3252,"nervous, nerves",efficient,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We wanted to see Kauai from the air but my mom was nervous about taking a helico,You won't regret it.
10609,5,7,-0.5719,0.4201,regrets,great,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,We chose to do a Wings Over Kauai tour over a helicopter tour because it was qui,Highly recommend.
10620,5,13,-0.5256,0.3999,"nervous, nerves","comfortable, lucky, amazing, stunning",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We booked this tour after our catamaran trip was cancelled due to rough seas (we,"Don't hesitate, just book in!!!"
10731,5,12,-0.4753,0.75,initial_fear/anxiety,"better, superb, remarkable",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,Do no miss this tour!,Thank you for a remarkable experience!
10771,5,10,-0.3412,0.2716,initial_fear/anxiety,"great, effective",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,I can't say enough good things about the experience and the people at Wings over,Highly recommended
10775,5,4,-0.2732,0.6249,initial_fear/anxiety,great,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"As a low time, out of practice private pilot, I signed up for an hour instructio",Would be great for all ages.
10808,5,4,-0.1531,0.3818,initial_fear/anxiety,capable,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,Don’t miss this   Going up in the light plane you could see the whole island whi,Incredible photo opportunities.
10826,5,5,-0.25,0.3367,initial_fear/anxiety,"fun, comfortable, friendly",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,My husband and I decided to book this tour last minute as another tour we had pl,Highly recommended!
10839,5,10,-0.1779,0.9071,initial_fear/anxiety,"loved, great, beautiful, delightful",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"My friend and I scheduled our flight several months in advance online, with no p","I highly recommend this adventure, especially if you are new to the island and w"
10884,5,6,-0.2263,0.5574,negative,"good, ideal",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,With a young family we found our options for aerial tours was limited as most he,Good excuse to just enjoy the view and company instead of looking through a digi
10930,5,8,-0.5983,0.554,hard,"cool, lovely",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,As an aeronautical geek this trip ticked all the boxes for me!,Most definitely!!
10948,5,11,-0.0711,0.5562,initial_fear/anxiety,"good, fun",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We visited in early December and while the weather was not ideal we did manage t,"All in all, fun experience!"
11086,5,6,-0.6929,0.5927,disappointed,"better, thrilled",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,"We opted for this small plane tour rather than a helicopter, partly because it w","We've never done the copter tour, so I can't compare, but I can't imagine that i"
11105,5,12,-0.3412,0.4201,initial_fear/anxiety,"better, enjoyable, nice",4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,True,This was our first tour on Kaua'i and it couldn't have been better.,I highly recommend this tour.
11128,5,4,-0.7,0.1818,"bad, anxious, badly",final_awe/joy,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,I am a very anxious flyer but wanted to see the Na Pali coast badly so I booked ,"Despite stronger than average winds the day of our flight, it was the smoothest "
11157,5,8,-0.296,0.8126,initial_fear/anxiety,"interested, superb, thrilled, fortunate, inspiring",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,Simply no one could charge a price that is equal to the experience with these fo,"If you are interested in people too, his story of the family journey to this end"
11197,5,9,-0.2411,0.8429,initial_fear/anxiety,"great, amazing, interesting",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,Long time we were not sure eigher to do the heli or a fixed wing flight.,Thanks so much you guys for this great experience!
11215,5,4,-0.2411,0.7756,initial_fear/anxiety,"great, amazing, wonderful",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,I had read a lot about different companies that offer this tour and i was not su,"And regarding this company i must sau thay they did a great job, markus the pilo"
11229,4,16,-0.2732,0.4648,initial_fear/anxiety,"great, fabulous, wonderful",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,We booked with Wings Over Kauai because of the low price.,"Overall, if you're too nervous for a helicopter or can't splurge for it, this is"
11236,5,5,-0.296,0.8778,initial_fear/anxiety,"excellent, nice, fantastic, hopefully",5. Experience Worth & Value Recovery (超值体验补救),False,False,False,True,"I was supposed to go on this tour next week, but I chickened out in advance and ","Hopefully when I get there I will find some courage and reschedule, but if not I"
11280,5,11,-0.0772,0.6249,nervous,"great, unbelievable, beautiful",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"I have to admit, I was a bit nervous to ride in this itty bitty plane.",It was a great experience.
11289,4,5,-0.4341,0.4404,"sick, worried","marvelous, good",6. Other General Tourism Appraisals (其他综合观光体验),False,False,False,False,"Before  getting on a Cessna,  so worried about airplane sick,,,.","]
Good  experience  ever."
11291,5,5,-0.471,0.6249,initial_fear/anxiety,"best, great, kindly",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,Took our second tour with Wings Over Kauai in December 2014 and couldn't be happ,What a great experience for our whole family.
11354,5,12,-0.4215,0.4201,"bother, worst","great, amazing",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We were going to book a boat trip to Na Pali Coast but there was no availability,I would highly recommend Wings Over Kauai Air Tours.
11460,5,11,-0.3412,0.7184,initial_fear/anxiety,"comfortable, perfectly, better, wonderful",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We cannot say enough good things about Wings.,We definitely appreciated all the small touches that you gave to each part of ou
11475,5,7,-0.3412,0.4201,worry,final_awe/joy,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,I can't say enough good things about the flight tour my wife and I took with Win,If you are going to see Kauai from the sky I would highly recommend taking a tou
11534,5,5,-0.3612,0.8225,regret,"good, pleased",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,"We were considering doing a helicopter tour, but were hesitant to spend that muc",I would recommend Wings Over Kauai to anyone looking to get in the air and would
11612,4,6,-0.25,0.6588,initial_fear/anxiety,great,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,We wound up on a Wings Over Kauai tour when our originally planned Air Ventures ,Great experience overall!
11717,5,10,-0.2551,0.4404,ridiculous,loved,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,As a newly minted private pilot I almost went nuts at the thought of being able ,Thanks Bruce.
11797,5,9,-0.296,0.8588,initial_fear/anxiety,"great, amazing",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,True,We were scheduled for a day with questionable weather.,Definitely a great experience and really a value compared to other options for a
11818,4,10,-0.1027,0.5209,"hard, nerves","great, beautiful, amazing, calmed",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We decided to take this tour after the rain during the early part of our vacatio,We highly highly recommend it!
11833,5,5,-0.1501,0.5411,initial_fear/anxiety,"special, surprise",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,I wouldn't hesitate to recommend this to anybody!,Save your $ by doing this instead of the helicopter!
11922,5,15,-0.1655,0.4201,initial_fear/anxiety,"sweet, great, breathtaking",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,My husband and I were desperate to take a flight over Kauai but were concerned w,I would highly recommend these guys.
11980,5,5,-0.4939,0.7978,fear,"enjoyment, beautiful",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,Let me start by saying I was initially leery of taking this trip due to a fear o,I heartily recommend Wings Over Kauai to everyone seeking a aerial view of this 
11981,5,5,-0.2337,0.4201,disappoint,"fun, great",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,This place doesn't not disappoint.,I highly recommend these guys as an air tour.
12064,5,11,-0.34,0.4201,annoyed,"dream, great, amazing",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,My husband is 6'4 and weighs a bit over 270 (just a big guy) and we struggled to,We highly recommend this company for your flight over Kauai.
12127,5,9,-0.1531,0.5574,initial_fear/anxiety,"good, worth, safer",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,We had booked for a flight earlier in the week and when we turned up they said t,Definitely worth every penny...or cent I should say in US.
12152,5,11,-0.7522,0.5231,"nervous, fears","special, friendly, fantastic",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"We're not overly adventuresome and don't fly in small planes so we were nervous,",I highly recommend using Wings over Kauai!!
12171,5,7,-0.2732,0.6114,nervous,"loved, comforting, calm, wonderful",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,False,"I am a nervous flyer, and small planes and possible turbulence almost kept me fr",They are wonderful!
12215,5,7,-0.1783,0.8402,anxious,"thrilling, good, comfortable",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,You could not ask for greater aloha spirit than that offered by this group!,"Thanks again to Mary, Allison and Captain Josh (and Ellen who took good care of "
12317,5,15,-0.5849,0.2158,"nervous, bad","beautiful, stunning, soothing, lucky, amazing, calm",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,I am a very bad flier.,The views are stunning and you get to see parts of the island you'd never easily
12329,5,4,-0.296,0.7688,initial_fear/anxiety,"fantastic, interesting",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,False,There is no other way to see many parts of the island.,Thank you so much for a fantastic Hawaii experience!
12338,5,7,-0.4903,0.729,initial_fear/anxiety,"comfortable, awesome, unbelievable",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"From making reservations to the flight itself, nothing but compliments!",Ellen and crew are AWESOME!
12369,5,9,-0.3612,0.6239,difficult,"helpful, friendly, complimentary, excited, amazing, love",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,"As an American living in Japan, flight training is difficult to get because it's","All in all, an amazing experience...I'm looking forward to this Tuesday!"
12370,5,11,-0.6652,0.2716,initial_fear/anxiety,"stunning, friendly, interesting, excellent, faultless",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,We had booked the 11am flight but on waking on the appointed morning to low clou,Highly recommended.
12397,5,6,-0.6956,0.3612,initial_fear/anxiety,"great, amazing",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We really wanted to see Kauai from the air but were horrified at the prices for ,Would recommend this tour in a heart beat.
12408,5,4,-0.25,0.7841,initial_fear/anxiety,great,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,"After my boat tour was cancelled due to rough seas, I called Wings Over Kauai an","I would highly recommend Wings Over Kauai, and it's a great price compared to he"
12428,5,6,-0.3412,0.6369,initial_fear/anxiety,"great, better, comfortable",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,The folks at Wings over Kauai Tours could not have been nicer.,Would definitely recommend taking this tour.
12452,5,5,-0.7845,0.7471,initial_fear/anxiety,"good, honesty",4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,False,We were in Kauai for only a couple of days and the inclement weather reeked havo,So no comment on the trip I'm afraid but I would recommend dealing with this com
12490,5,8,-0.2263,0.6067,initial_fear/anxiety,breathtaking,2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,I had been emailing back and forth with Ellen for a couple months prior to our v,Here I had my very own window - yay!
12549,5,5,-0.0772,0.6369,initial_fear/anxiety,great,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,We had rather rainy days on or recent 10 stay on Kauai - first time visit.,Definitely recommend this experience.
12572,5,14,-0.5423,0.5229,bad,"excellent, better, cool",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,The weather was too bad to go out on a boat to see the Napali coast.,I would recommend them any day of the week!!!
12582,5,4,-0.3412,0.2942,initial_fear/anxiety,"unbelievable, awesome, worth",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,False,True,There are not enough complimentary words to express the absolute wonder of this ,it was soo worth it!
12600,5,6,-0.2263,0.802,trouble,"complimentary, worth",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,Though I had some trouble reaching Ellen by email with some questions about book,Tip: bring some cash to tip the pilot if you'd like - we didn't have any and wis
12615,5,6,-0.128,0.6249,initial_fear/anxiety,"excellent, great, awesome",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,We were hesitant about booking an airplane tour since my husband really wanted a,It is an awesome way to see the sights at less than 1/2 the price of a helicopte
12683,5,7,-0.25,0.6249,initial_fear/anxiety,great,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,My wife was reluctant on taking a helicopter so this was our option to seeing Ka,Bruce and Ellen...........Thanks for a great time   Paul & Kathy
12718,5,8,-0.1232,0.2263,initial_fear/anxiety,"better, worth",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,"I am not sure Wings over Kauai needs another stellar review, but I will add whol",Definelty worth the investment.
12731,5,4,-0.2263,0.7845,fear,best,4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,False,We stopped by Bruce's operation on the last day of our Hawaiian honeymoon before,This is the best way to see all of Kauai and I will definitely go again next tim
12764,5,6,-0.4748,0.4404,nervous,"excited, beautiful, breathtaking",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,My husband and I wanted to do a helicopter ride but I was very nervous about get,Thanks again to Ellen and Bruce.
12771,5,7,-0.1169,0.3973,initial_fear/anxiety,"surprise, good",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,If you are going to Kauai and planning on air tour then do not miss this .Ellen ,Highly Recommended !!
12823,5,12,-0.296,0.4003,"fears, worried","best, great, better",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,"We recently visited Kauai and our first stop was with Bruce, Ellen and Mary.",We will certainly fly with them on our next visit!
12856,5,8,-0.3384,0.9308,"nervous, sick","fun, amazing, friendly, wonderful",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,My husband was very nervous about taking an air tour of Kauai.,"I would recommend this to anyone, especially if you want to support a wonderful "
12883,4,6,-0.6369,0.3612,"nervousness, nervous, worried, unfortunate, disappointed",excellent,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,When we visited the island of Kauai recently we had unfortunate windy overcast c,We would recommend this tour.
12887,5,6,-0.5719,0.5411,trouble,beautiful,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,After booking a helicopter flight through my NCL cruiseline which was cancelled ,Enjoy you flight!
12918,5,11,-0.6349,0.2151,initial_fear/anxiety,"lovely, safer, stunning, great, happier",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"Want an air tour of the island, but don't want to fly in a loud, unsafe, rude he",The scenery is absolutely stunning and we couldn't have felt safer!
12960,5,5,-0.3412,0.1695,initial_fear/anxiety,"good, worth",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,"Visiting the Hawaiian Islands for the first time, my wife and I could not have m","Oh, by the way, do not forget to bring your camera."
13014,5,5,-0.0772,0.7906,initial_fear/anxiety,"great, awesome, beautiful",4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,False,Okay so if you go to any of the Hawaiin Islands and you do not make the time for,"Thanks guys for a great experience on Canada Day, July 1, 2009."
13057,5,10,-0.4019,0.8268,scary,"lovely, gorgeous, friendly, exciting, fantastic, calm",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,We skipped the helicopter tours because of their cost and motion sickness proble,They're a lovely couple and the trip was fantastic!
13146,5,12,-0.5096,0.4926,initial_fear/anxiety,"nice, friendly, wonderful",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,Words cannot express how awesome our flight over Kauai with Bruce was.,Thanks again Bruce and Ellen!
13212,5,4,-0.1298,0.8268,initial_fear/anxiety,wonderful,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,My hubby and I couldn't be more happy with the helicopter tour we took of the Gr,Thank you Maverick for creating us a wonderful memory for us!
13239,5,9,-0.3164,0.474,disappoint,"nice, efficient",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We went on the 4:40 Spirit of the sky’s tour and it didn’t disappoint!,Would highly recommend!
